Customer_ID,Customer_Name,Customer_Type_Of_Channel,Customer_City,Customer_Region,percteage_gap_in_Revenue_Between_Recommendation_and_Actual_Orders,percteage_gap_in_Quantiy_Between_Recommendation_and_Actual_Orders,percteage_gap_in_Number_OF_SKU_Recommendation_and_Actual_Orders,Number_of_days_since_last_order,Total_Net_Revenue_of_Orders_in_Last_30Days,Unique_SKU_per_Order_in_Last_30_days,Volume_of_BEER_per_Order_in_Last_6_Months,Average_Monthly_Net_Revenue_of_Orders_in_Last_6_Months,Average_Unique_SKU_per_Order_in_Last_6_Months,Average_volume_of_BEER_per_Order_in_Last_6_Months
0011i000006JbORAA0,Dember bar,Low End,East,East,57.74772699200845,16.559747432540547,-66.66666666666666,15,304000.6138449903,5,0.9850000000000001,364333.28578339703,3.0,1.2753333333333334
0011i000006Kz7SAAS,Brenda's bae B2,Low End,East,East,80.95079951498164,32.68068913084389,-16.66666666666667,1,73597.04708230216,2,0.31,109325.31265114648,1.7142857142857142,0.39
0011i000006L6onAAC,Nana bar and guest house C2,Mainstream,East,East,68.38300543395162,45.16083105274352,-50.0,2,129367.66824585461,6,0.451,235903.77230238222,4.0,0.8492500000000001
0011i000006LE7aAAG,Abitec B2,Mainstream,West,West,36.95922423372638,3.6226269202617374,-23.07692307692308,8,473869.0439798783,8,1.5550000000000002,491680.8051904678,6.5,1.6268333333333336
0011i000006LF4pAAG,Donz Bar B1,Mainstream,West,West,49.47657327367362,27.32053461858152,-37.25490196078431,13,1314116.160269366,10,4.4670000000000005,1808098.2755898726,7.285714285714286,6.293142857142857
0011i000006LFF3AAO,De york C2,Low End,East,East,80.07007337562776,39.57216639722777,-42.85714285714286,3,129424.72538277162,5,0.451,214180.64766901397,3.5,0.7631666666666668
0011i000006LKceAAG,Muwanga bar B2,Mainstream,East,East,71.06191277096644,55.224584872933285,-71.42857142857142,2,110815.78292969486,6,0.385,247492.4746430922,3.5,0.79
0011i000006LKeXAAW,Wallet pub B2,Mainstream,East,East,73.17120646335005,45.68104031570585,-25.0,26,139561.04254813242,5,0.46,256928.78390762935,4.0,0.8849999999999999
0011i000006LfjrAAC,Kizito depot kabimbiri B2,Mainstream,East,East,87.4264514863699,81.17195377690935,-3.7037037037036953,8,433291.78047952516,8,1.579,2301310.371482611,7.714285714285714,7.799285714285714
0011i000006LflsAAC,Gaa bar and depot C2,Mainstream,East,East,94.04120223616036,64.20936856542521,-53.125,2,382953.59317202587,7,1.352,1069982.7799128504,4.571428571428571,2.7388
0011i000006Lg2FAAS,Mwanje depot A2,Reseller,East,East,96.96984216775726,95.11974178977778,-12.0,7,129367.66824585461,8,0.451,2650836.547436779,7.142857142857143,9.006571428571428
0011i000006LgGkAAK,Sebuyondo's depot B2,Reseller,East,East,63.13814007517988,64.16489063861417,-16.66666666666667,11,531843.8579218725,8,1.811,1484141.8580822346,6.857142857142857,5.085428571428571
0011i000006LgIlAAK,Basokakwavulu kasawo B2,Low End,East,East,78.26440867765058,63.0160769666061,-10.526315789473685,1,949524.9661599946,9,3.307,2567399.2596800504,8.142857142857142,8.384
0011i000006LgKOAA0,William's bar C2,Mainstream,East,East,81.2167078922951,68.98601560545605,-12.0,6,403309.67414533126,8,1.368,1300412.3205023676,7.142857142857143,4.273714285714286
0011i000006LgYQAA0,Mama sharifa's bar C2,Mainstream,East,East,64.01679566982266,65.37716067333076,-16.66666666666667,2,1159395.543005747,9,4.061,3348643.743705587,7.714285714285714,12.615857142857143
0011i000006LgZOAA0,Aisha's bar kasawo C2,Mainstream,East,East,69.79568734898534,51.42349715176704,-16.66666666666667,5,926245.3603410715,9,3.1910000000000003,1906776.54016167,7.714285714285714,5.621571428571428
0011i000006LgbFAAS,Skybar B2,Mainstream,East,East,87.00547704289416,78.9721035276591,-8.888888888888886,10,207135.21453250418,7,0.7170000000000001,985049.621130483,6.428571428571429,3.367142857142857
0011i000006LrUjAAK,Victoria bar C2,Low End,East,East,66.81848411500047,31.323259789833998,-47.05882352941177,11,97220.1355821077,5,0.325,141561.95428698653,3.4,0.42940000000000006
0011i000006LvS5AAK,Jozze pubC2,Mainstream,East,East,69.75797418102425,48.268136776685424,-96.0,1,154412.13014463952,7,0.5700000000000001,298485.53777790256,3.5714285714285716,0.9706571428571429
0011i000006LvSoAAK,Baguma's bar,Low End,East,East,58.52207252518222,43.45937466581992,-33.33333333333334,14,228861.46558346503,5,0.8049999999999999,404773.4955720646,3.75,1.44275
0011i000006LvsAAAS,Fly bar B2,Mainstream,East,East,88.36377157569463,74.74709086552933,-53.125,2,242618.67560370834,7,0.927,960755.3502520213,4.571428571428571,2.5947142857142858
0011i000006Lw1qAAC,polycap BarB2,Low End,West,West,20.552761249193324,5.882671755232863,-50.0,9,694201.0503950462,9,2.4010000000000002,737591.1145603979,6.0,2.4994285714285716
0011i000006LwOiAAK,Kitrose Outlet C3,Reseller,East,East,41.9462046502198,1.3833633337382736,-2.941176470588246,7,5555998.080071592,5,20.13,5633935.883327873,4.857142857142857,19.98071428571429
0011i000006M12cAAC,Steven's shop MaleraB2,Low End,East,East,83.57456028750558,68.48062474286763,-37.5,8,309013.90895047993,11,0.991,980393.5085310889,8.0,3.2780285714285715
0011i000006M1u7AAC,Club Good Luck B2,Mainstream,East,East,82.04064675871393,51.74937565483634,-40.0,10,1149957.034701941,7,3.68,2383299.8024557284,5.0,7.623857142857142
0011i000006M61DAAS,Pasa Beach Bar B2,Low End,East,East,78.66446082425057,22.732072243796893,-147.0588235294118,2,153472.32197439502,6,0.551,198623.5769886739,2.4285714285714284,0.7461428571428571
0011i000006M67WAAS,Esther's Shop Kampala T.C B2,Low End,East,East,88.5334149094106,74.38747632048111,-37.25490196078431,8,241794.4732357297,10,0.791,944047.8269975447,7.285714285714286,3.1845714285714286
0011i000006M6TmAAK,Matanda Stockist C2,Mainstream,East,East,71.21499812176131,47.38440149229625,-2.941176470588246,7,2644104.3667066,5,10.141,5025324.127633864,4.857142857142857,19.271428571428572
0011i000006M6zuAAC,RendevousA2,Mainstream,East,East,77.44129014631439,14.258092465883692,-90.9090909090909,2,172024.20729055477,7,0.617,200630.25449032275,3.6666666666666665,0.6998333333333333
0011i000006MEW6AAO,Easy bar Nabbingo B2,Low End,East,East,32.807469044946316,12.964690522388125,-9.090909090909093,17,171538.47259910288,4,0.532,197090.6677171382,3.6666666666666665,0.6273333333333334
0011i000006MEpIAAW,Home Boys resort B3,Mainstream,East,East,83.91113243135946,42.121415509704335,-68.0,9,147976.61069893138,6,0.517,255667.29387402727,3.5714285714285716,0.8837142857142857
0011i000006MGA0AAO,Opolot's Shop Ochuma T.C B2,Low End,East,East,73.79041023491556,59.04850923877914,-50.0,7,292489.7217529193,10,0.983,714234.6134805265,6.666666666666667,2.4628333333333337
0011i000006MYWTAA4,TOWN BAR C2,Low End,West,West,66.52188693559472,38.86451396414113,-60.0,24,110815.78292969486,4,0.385,181262.61867730328,2.5,0.5641666666666667
0011i000006MobvAAC,TOP PUB B1,Low End,West,West,52.10428484191964,12.87301721509013,-16.66666666666667,14,162428.00401927772,4,0.5760000000000001,186426.75188266678,3.4285714285714284,0.6092857142857143
0011i000006N3AGAA0,MAJK GUEST HOUSE B2,Low End,West,West,91.27563258308334,65.83015124849442,-26.31578947368422,23,110815.78292969486,4,0.385,324308.6726417309,3.1666666666666665,1.0986666666666667
0011i000007O3k3AAC,Paradise pubB2,Low End,East,East,81.37071138721777,67.66102649981755,-32.075471698113205,7,309013.90895047993,10,0.991,955546.4367127685,7.571428571428571,3.150571428571429
0011i000007OFbYAAW,Omoding's Shop AloetB2,Low End,East,East,76.82345785046516,57.14062204821583,-17.647058823529406,7,534696.8393364268,10,1.774,1247560.8953959823,8.5,4.1937
0011i000007OLRFAA4,Odong's Shop Kanapa T.C B2,Low End,East,East,81.37071138721777,67.49791157694303,-45.28301886792454,8,309013.90895047993,11,0.991,950750.9330731669,7.571428571428571,3.176714285714286
0011i000007OLTIAA4,Dennis' shop Kanapa,Low End,East,East,82.11588293172905,70.74384820842832,-32.075471698113205,8,309013.90895047993,10,0.991,1056235.6633639792,7.571428571428571,3.5067428571428576
0011i000007OYPPAA4,RIO B1,Mainstream,West,West,80.40501052650123,52.489218379183086,-16.666666666666657,2,97220.1355821077,3,0.325,204627.5229862995,2.5714285714285716,0.6425714285714286
0011i000007OYVkAAO,GOOD LIFE BAR C2,Low End,West,West,73.41104029116714,35.473478632841946,-16.66666666666667,9,178035.21864444506,4,0.585,275910.14496414387,3.4285714285714284,0.9061428571428571
0011i000007ObI5AAK,SAFE LAND GUEST  HOUSE B2,Low End,West,West,63.62492541857263,31.700786942229044,-23.5294117647059,3,97220.1355821077,3,0.325,142344.44473009367,2.4285714285714284,0.5022857142857143
0011i000007PZQ7AAO,Frantelli Bar,Mainstream,East,East,44.53765633561918,36.403444820625026,-12.903225806451601,11,333348.0287203306,5,1.014,524160.51117881754,4.428571428571429,1.5632857142857144
0011i000007QRsnAAG,Amabiris Gardens B2,Mainstream,East,East,21.36349306174428,15.777420631862853,-14.285714285714292,16,359709.1574676696,8,1.183,427093.494602415,7.0,1.39675
0011i000007QSdtAAG,Blessed General Supplies C2,Reseller,East,East,74.55742727781231,70.88484457618164,-47.36842105263159,8,1588405.4872418982,7,5.123,5455596.798712138,4.75,17.0705
0011i000007QocVAAS,NK Bar and Car wash B2,Mainstream,East,East,73.11133283428858,52.12179566710348,-21.73913043478261,18,282730.87882076955,8,1.0270000000000001,590521.0580892832,6.571428571428571,1.987142857142857
0011i000007QsXNAA0,Life bar B2,Low End,West,West,82.5772527337276,55.36118772763589,-2.857142857142861,15,185519.52384756177,6,0.651,415601.38902355364,5.833333333333333,1.3858333333333333
0011i000007R2s9AAC,SUNSET BAR C2,Low End,West,West,73.33237930738221,31.53036653101809,-40.0,3,97220.1355821077,3,0.325,141990.1504601311,2.142857142857143,0.44842857142857145
0011i000007RCLxAAO,Good life Bar B3,Mainstream,West,West,64.6671643117547,33.27438946426244,-36.363636363636374,10,261536.40273845833,5,0.907,391958.0512468778,3.6666666666666665,1.4375
0011i000007RWBiAAO,judith's bar  MwitanzigyeB2,Low End,West,West,89.48103564559274,77.48459402755219,-4.255319148936167,2,442274.8366664714,7,1.467,1964320.9507644887,6.714285714285714,7.176714285714286
0011i000007RkyyAAC,Tendo Bar and Restaurant A2,Low End,East,East,48.81019045549843,3.075340111629899,-36.95652173913044,18,666704.1768375679,9,2.334,687858.1545763722,6.571428571428571,2.2417142857142855
0011i000007S5mXAAS,Barbie Stockist C3,Reseller,East,East,48.29273006014466,20.97403865269355,-3.448275862068968,5,3276988.177822205,5,10.375,4146723.5854561343,4.833333333333333,13.065666666666667
0011i000007SBpuAAG,Carols pub Rwashamire B2,Low End,West,West,37.87696496075839,0.4588466420744055,-16.66666666666667,7,254476.60562715947,5,0.926,255649.64544073943,4.285714285714286,0.8884285714285715
0011i00000AhdTQAAZ,Birungi stockists C3,Reseller,West,West,63.11780878380236,30.909591576828547,-12.0,6,54695316.91880591,4,180.0,79164848.15635027,3.5714285714285716,260.35457142857143
0011i00000AhfhzAAB,Arthur Stockist C3,Reseller,East,East,54.78255694475007,51.16694341184596,-9.090909090909093,21,3598444.916379468,4,11.485000000000001,7368870.940698768,3.6666666666666665,23.55416666666667
0011i00000AhgTgAAJ,Mary's Bar. kasojo. B1,Low End,West,West,79.08321389961685,53.99251683739569,-2.4390243902439153,11,188522.10261671038,6,0.651,409763.9985008884,5.857142857142857,1.385142857142857
0011i00000AhraEAAR,One Love Bar B2,Mainstream,West,West,47.842135650548414,23.836601341456173,-27.272727272727266,10,1014835.7724570892,7,3.442,1332445.492626723,5.5,4.598166666666667
0011i00000Ahrq6AAB,Hiima downd town pub B2,Mainstream,West,West,82.09142384494058,67.06591284083419,-41.176470588235276,11,937197.2667247528,8,3.2920000000000003,2845675.5524918917,5.666666666666667,9.585066666666668
0011i00000Ahrr0AAB,Johnson's depot B2,Reseller,West,West,28.756059294760092,20.08756475295914,0.0,14,9064179.492439458,7,30.918,11342639.558434809,7.0,39.053666666666665
0011i00000Ahrx8AAB,Biker's Bar C2,Mainstream,West,West,43.53216016666653,5.303276062095264,-42.10526315789474,7,1545298.8304877556,9,5.324,1631839.799971381,6.333333333333333,5.477033333333334
0011i00000AhsFFAAZ,Pork Parlour and Bar C2,Low End,East,East,25.19222144306424,4.250081680458351,-16.66666666666667,6,144517.280516705,5,0.466,150932.01441113962,4.285714285714286,0.4731428571428572
0011i00000AhtAJAAZ,Classic guest House B2,Mainstream,West,West,52.42540425270626,14.961451814344258,-37.25490196078431,3,1083568.8728123158,10,3.86,1274209.0451105463,7.285714285714286,4.212400000000001
0011i00000AhtHIAAZ,starline B2,Mainstream,West,West,56.78907080737496,12.012384513309385,-40.0,13,2252400.440683626,9,7.68,2559906.218875012,6.428571428571429,8.586
0011i00000AhtSGAAZ,Busigye Depot C2,Reseller,West,West,51.25856472480824,13.203837929545074,-17.647058823529406,1,5759328.860993592,10,19.403,6635464.891084216,8.5,22.3332
0011i00000AhtVhAAJ,Club vegas B2,Mainstream,West,West,70.77654297658682,42.527314282184065,-38.46153846153845,23,648234.0653335508,9,2.1750000000000003,1127899.3790481675,6.5,3.7602500000000005
0011i00000Ahy4EAAR,Joshua and sons B3,Reseller,West,West,6.338616782819258,16.145916621907105,-4.255319148936167,9,13772445.336048627,7,45.567,16424298.950296218,6.714285714285714,56.404857142857146
0011i00000AhyJAAAZ,Hard Rock Hotel and Bar B2,Mainstream,West,West,43.19090138142417,4.592770133155625,-28.571428571428584,2,2118891.093071348,9,6.801,2220891.5362374424,7.0,7.3668
0011i00000AhyMuAAJ,Afro Pub B2,Mainstream,West,West,56.28927873495699,13.406094444043362,-2.439024390243901,9,1323346.3629688001,7,4.276,1528221.131120664,6.833333333333333,5.1005
0011i00000AhyPbAAJ,Trust Inn Guest House B2,Mainstream,West,West,88.49878048727015,75.56053812659044,-2.4390243902439153,14,744459.3911102759,6,2.4170000000000003,3046136.5923946835,5.857142857142857,10.844342857142859
0011i00000Ai51UAAR,betting bar B2,Low End,West,West,44.01480064262648,13.8183963740275,-40.0,3,231596.92947073487,6,0.782,268731.28339066857,4.285714285714286,0.9095714285714286
0011i00000Ai9AwAAJ,Friends Bar B2,Low End,East,East,90.40005460565766,87.1541656730363,-8.620689655172399,8,207141.06834809727,9,0.685,1612515.4900472553,8.285714285714286,5.121314285714286
0011i00000AiFReAAN,Savana Guest House,Mainstream,West,West,88.22294443554512,58.7416037410693,-19.148936170212764,7,707503.4668697289,8,2.384,1714810.877353441,6.714285714285714,5.6537999999999995
0011i00000AiFfPAAV,Ruth Gardens - Lungujja B2,Low End,East,East,90.5329043096686,83.35105934315033,-3.448275862068968,14,37095.43170688542,5,0.132,222809.5617100039,4.833333333333333,0.7158333333333333
0011i00000AiGuvAAF,Star pub B2,Mainstream,West,West,46.51366833129658,12.174377668257748,-26.31578947368422,9,1564114.4274323436,8,5.4270000000000005,1780931.7895001534,6.333333333333333,5.922166666666667
0011i00000AiH6KAAV,Eden Bar C2,Mainstream,West,West,62.55991184843301,2.5530696835729856,-35.0,9,1932288.1079149602,9,7.292,1982913.2653440053,6.666666666666667,6.835100000000001
0011i00000AiH8zAAF,Green Bar B2,Low End,West,West,71.40142506461638,49.885405898876336,-19.999999999999986,14,682498.7351750014,10,2.4450000000000003,1361876.2107457607,8.333333333333334,4.524933333333333
0011i00000AiHCNAA3,Atalanta Bar B2,Mainstream,West,West,69.92810721998055,14.281693950299783,-75.0,2,850326.6470334717,7,2.576,992001.2261330094,4.0,3.0845000000000002
0011i00000AiHyyAAF,Mr Pork 4/7 B2,Mainstream,West,West,66.99784218279694,39.462512276264235,-16.66666666666667,6,185994.03538216627,4,0.591,307237.783356578,3.4285714285714284,0.9820000000000001
0011i00000AiJIYAA3,GILBEYS BARB1,Low End,East,East,40.018595883630844,16.326162816332456,-20.0,15,149684.6450282139,4,0.441,178890.6187003829,3.3333333333333335,0.5383333333333333
0011i00000AiQcoAAF,Freedom Gardens A2,Low End,East,East,87.52757749211759,85.64657445078625,-28.571428571428584,18,220621.75048061123,9,0.802,1537066.8815201146,7.0,4.993742857142857
0011i00000AiQs7AAF,MK BAR NAKIREBE B2,Low End,East,East,22.639722336675547,11.88269228538475,-40.0,14,316112.8102527249,7,0.998,358740.88581611763,5.0,1.1301999999999999
0011i00000AiUwAAAV,Karibu guesthouse C2,Mainstream,East,East,75.11194139317203,35.644962336827064,-77.77777777777777,2,110815.78292969486,4,0.385,172194.4185779088,2.25,0.52105
0011i00000AiVv3AAF,Buddu Gardens and sports bar A2,Low End,East,East,72.74305225624384,51.28787519863316,-20.68965517241378,13,142924.21140249565,5,0.485,293405.8244950244,4.142857142857143,0.9338571428571429
0011i00000AiW4gAAF,jemba's Grill bar and restaurant B1,Mainstream,East,East,90.93245355005983,83.14651628694425,0.0,26,132331.1428240571,3,0.42500000000000004,785185.6926265351,3.0,2.4455
0011i00000AiWOgAAN,Best Bar B1,Low End,Kampala,East,77.57188145821401,42.738721066224045,-45.83333333333334,18,147880.44937106827,5,0.491,258255.58234927928,3.4285714285714284,0.8234285714285715
0011i00000AiY93AAF,Chakula Bar B2,Mainstream,East,East,52.09619199522661,24.408797886626928,-8.695652173913047,2,179628.28775865442,5,0.5660000000000001,237631.20936910706,4.6,0.7288
0011i00000AiYGGAA3,Nyaika Hotel A2,High End,West,West,80.31053081352584,50.04251267012485,-44.117647058823536,2,266650.87957576726,7,0.882,533755.5866551899,4.857142857142857,1.6364285714285713
0011i00000AiZ5HAAV,Station shop,Mainstream,East,East,47.95934096336071,41.348268287077964,-29.62962962962962,4,144517.280516705,5,0.466,246399.0001592148,3.857142857142857,0.7237428571428571
0011i00000AiftXAAR,Dodoma Bar C2,Low End,East,East,66.31069866667137,31.954197478298056,-41.176470588235304,6,177977.31056628888,6,0.642,261555.1642726623,4.25,0.83525
0011i00000AighUAAR,Gita Bar Kiyunga A2,Low End,East,East,65.61998845417222,48.28495971296779,-16.66666666666667,2,920458.4256017345,9,3.141,1779866.0128522492,7.714285714285714,5.8301428571428575
0011i00000AigvpAAB,Moryn's bar Nango Road B2,Low End,0776327156,East,47.887957798347564,10.609392145173487,-64.70588235294119,12,800672.4733116172,8,2.617,895700.8935568908,4.857142857142857,2.9185714285714286
0011i00000AiimIAAR,Hannington depot busabalaC3,Reseller,East,East,51.60500702532448,20.12385486722829,-16.66666666666667,5,6621886.569944821,5,22.03,8290192.971803772,4.285714285714286,27.487142857142857
0011i00000AipnUAAR,Rock Classic Poolside B2,Mainstream,0774379041,East,71.20385660385605,27.57476185810971,-40.0,6,656696.0185354771,7,2.045,906722.6223667028,5.0,2.836
0011i00000AiqEFAAZ,Juliz'S A2,Low End,West,West,92.82323375711286,60.47462100203311,-81.81818181818181,14,333052.0130867222,4,1.216,842628.2594376989,2.2,2.6192
0011i00000AiqjoAAB,Ronald kinogoziC3,Reseller,West,West,59.09274685968953,17.57393043734801,-7.142857142857153,14,380767.6561846903,3,1.325,461950.5190591056,2.8,1.626
0011i00000AiqyZAAR,Da peak Lounge B2,Mainstream,West,West,78.88883760689923,42.106436245961966,-9.090909090909093,10,559145.9909312965,4,1.71,965817.1905029711,3.6666666666666665,3.0104
0011i00000AiwcEAAR,Michael's Bar B2,Low End,East,East,66.10346919807691,27.144073458220802,-31.25,1,156558.96294102893,7,0.571,214888.43855585347,5.333333333333333,0.7088333333333333
0011i00000Aj0fyAAB,Lovina Bar B2,Low End,East,East,75.93328021372137,46.02940801686985,-23.52941176470587,3,140816.48279705236,7,0.51,260913.35600148328,5.666666666666667,0.8475000000000001
0011i00000Aj4KtAAJ,Jane's Depot B2,Reseller,East,East,51.57110433754635,39.31115843046409,-6.521739130434781,4,6480229.042370973,7,22.116,10677793.27266623,6.571428571428571,35.68271428571429
0011i00000Aj5fGAAR,Ochola Stockist C2,Reseller,Tororo,East,66.0523885448082,35.25236342282817,-9.090909090909093,15,3931307.38662167,6,13.05,6071738.822367667,5.5,19.26
0011i00000Aj8S8AAJ,corner stone C1,Mainstream,East,East,49.609763122148706,32.22704708265522,-16.66666666666667,6,277363.0828319961,4,0.8850000000000001,409253.3538715147,3.4285714285714284,1.2261428571428572
